      # Columns are: wavelength (microns), kappa ext (cm^2 g^-1),   kappa abs (cm^2 g^-1), kappa sca (cm^2 g^-1), albedo
 # Note that the opacities are per gram of gas
   2.9592E-01   9.0426E+00   2.7439E+00   6.2988E+00   6.9656E-01
   2.9597E-01   9.0427E+00   2.7438E+00   6.2990E+00   6.9658E-01
   2.9609E-01   9.0429E+00   2.7435E+00   6.2994E+00   6.9661E-01
   2.9638E-01   9.0435E+00   2.7429E+00   6.3005E+00   6.9669E-01
   2.9643E-01   9.0436E+00   2.7428E+00   6.3007E+00   6.9671E-01
   2.9648E-01   9.0437E+00   2.7427E+00   6.3009E+00   6.9672E-01
   2.9652E-01   9.0437E+00   2.7427E+00   6.3011E+00   6.9673E-01
   2.9657E-01   9.0438E+00   2.7426E+00   6.3013E+00   6.9675E-01
   2.9662E-01   9.0440E+00   2.7425E+00   6.3015E+00   6.9676E-01
   2.9676E-01   9.0443E+00   2.7422E+00   6.3021E+00   6.9681E-01
   2.9681E-01   9.0444E+00   2.7421E+00   6.3023E+00   6.9682E-01
   2.9686E-01   9.0445E+00   2.7420E+00   6.3025E+00   6.9684E-01
   2.9718E-01   9.0454E+00   2.7413E+00   6.3041E+00   6.9694E-01
   2.9723E-01   9.0455E+00   2.7412E+00   6.3043E+00   6.9695E-01
   2.9728E-01   9.0457E+00   2.7411E+00   6.3045E+00   6.9697E-01
   2.9785E-01   9.0475E+00   2.7400E+00   6.3076E+00   6.9716E-01
   2.9790E-01   9.0477E+00   2.7399E+00   6.3079E+00   6.9718E-01
   2.9795E-01   9.0479E+00   2.7398E+00   6.3082E+00   6.9719E-01
   3.0599E-01   9.0995E+00   2.7335E+00   6.3660E+00   6.9960E-01
   3.0624E-01   9.1007E+00   2.7335E+00   6.3672E+00   6.9964E-01
   3.0629E-01   9.1009E+00   2.7335E+00   6.3674E+00   6.9965E-01
   3.0634E-01   9.1011E+00   2.7335E+00   6.3677E+00   6.9966E-01
   3.0709E-01   9.1038E+00   2.7330E+00   6.3708E+00   6.9979E-01
   3.0714E-01   9.1040E+00   2.7330E+00   6.3710E+00   6.9980E-01
   3.0719E-01   9.1041E+00   2.7329E+00   6.3712E+00   6.9981E-01
   3.1315E-01   9.0957E+00   2.7136E+00   6.3821E+00   7.0166E-01
   3.1317E-01   9.0957E+00   2.7136E+00   6.3821E+00   7.0167E-01
   3.1320E-01   9.0957E+00   2.7135E+00   6.3822E+00   7.0167E-01
   3.1322E-01   9.0956E+00   2.7134E+00   6.3822E+00   7.0168E-01
   3.1325E-01   9.0956E+00   2.7134E+00   6.3822E+00   7.0168E-01
   3.1327E-01   9.0956E+00   2.7133E+00   6.3823E+00   7.0169E-01
   3.1336E-01   9.0955E+00   2.7130E+00   6.3824E+00   7.0171E-01
   3.1339E-01   9.0954E+00   2.7130E+00   6.3825E+00   7.0172E-01
   3.1341E-01   9.0954E+00   2.7129E+00   6.3825E+00   7.0173E-01
   3.1344E-01   9.0954E+00   2.7129E+00   6.3825E+00   7.0173E-01
   3.1346E-01   9.0954E+00   2.7128E+00   6.3826E+00   7.0174E-01
   3.1349E-01   9.0953E+00   2.7127E+00   6.3826E+00   7.0175E-01
   3.1364E-01   9.0952E+00   2.7123E+00   6.3828E+00   7.0178E-01
   3.1367E-01   9.0952E+00   2.7123E+00   6.3829E+00   7.0179E-01
   3.1369E-01   9.0951E+00   2.7122E+00   6.3829E+00   7.0179E-01
   3.1372E-01   9.0951E+00   2.7122E+00   6.3830E+00   7.0180E-01
   3.1374E-01   9.0951E+00   2.7121E+00   6.3830E+00   7.0181E-01
   3.1377E-01   9.0951E+00   2.7120E+00   6.3830E+00   7.0181E-01
   3.1623E-01   9.0946E+00   2.7067E+00   6.3879E+00   7.0239E-01
   3.2680E-01   9.1385E+00   2.6947E+00   6.4439E+00   7.0513E-01
   3.3420E-01   9.1311E+00   2.6754E+00   6.4557E+00   7.0700E-01
   3.3425E-01   9.1310E+00   2.6753E+00   6.4557E+00   7.0701E-01
   3.3430E-01   9.1309E+00   2.6751E+00   6.4558E+00   7.0702E-01
   3.3773E-01   9.1279E+00   2.6681E+00   6.4598E+00   7.0770E-01
   3.4660E-01   9.1534E+00   2.6559E+00   6.4975E+00   7.0985E-01
   3.4665E-01   9.1536E+00   2.6559E+00   6.4977E+00   7.0985E-01
   3.4670E-01   9.1538E+00   2.6559E+00   6.4980E+00   7.0986E-01
   3.4903E-01   9.1630E+00   2.6560E+00   6.5070E+00   7.1014E-01
   3.6070E-01   9.1464E+00   2.6302E+00   6.5162E+00   7.1244E-01
   3.6813E-01   9.1544E+00   2.6186E+00   6.5358E+00   7.1395E-01
   3.6818E-01   9.1546E+00   2.6186E+00   6.5360E+00   7.1396E-01
   3.6823E-01   9.1547E+00   2.6185E+00   6.5362E+00   7.1397E-01
   3.7115E-01   9.1635E+00   2.6174E+00   6.5462E+00   7.1437E-01
   3.7120E-01   9.1637E+00   2.6174E+00   6.5463E+00   7.1438E-01
   3.7125E-01   9.1638E+00   2.6174E+00   6.5465E+00   7.1438E-01
   3.7212E-01   9.1662E+00   2.6174E+00   6.5487E+00   7.1445E-01
   3.7214E-01   9.1663E+00   2.6175E+00   6.5488E+00   7.1445E-01
   3.7217E-01   9.1663E+00   2.6175E+00   6.5489E+00   7.1445E-01
   3.7219E-01   9.1664E+00   2.6175E+00   6.5489E+00   7.1445E-01
   3.7222E-01   9.1664E+00   2.6175E+00   6.5490E+00   7.1445E-01
   3.7224E-01   9.1665E+00   2.6175E+00   6.5490E+00   7.1445E-01
   3.7255E-01   9.1672E+00   2.6175E+00   6.5497E+00   7.1447E-01
   3.7260E-01   9.1673E+00   2.6175E+00   6.5498E+00   7.1448E-01
   3.7265E-01   9.1674E+00   2.6175E+00   6.5499E+00   7.1448E-01
   3.7276E-01   9.1677E+00   2.6175E+00   6.5502E+00   7.1449E-01
